match_id,date,match_date,tournament,city,country,level,round,best_of_5,surface,indoor,player_a_id,player_b_id,winner_id,duration_minutes
2015-339_20150104_24.0,2015-01-04,2015-01-06,Brisbane,Brisbane,,250,QF,0,hard,0,N552,TA46,N552,59.0
2015-339_20150104_25.0,2015-01-04,2015-01-07,Brisbane,Brisbane,,250,SF,0,hard,0,D875,F324,F324,53.0
2015-339_20150104_26.0,2015-01-04,2015-01-07,Brisbane,Brisbane,,250,SF,0,hard,0,N552,R975,R975,153.0
2015-339_20150104_27.0,2015-01-04,2015-01-09,Brisbane,Brisbane,,250,F,0,hard,0,F324,R975,F324,133.0
2015-451_20150105_1.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,D643,L987,D643,59.0
2015-451_20150105_2.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,B896,BA98,BA98,90.0
2015-451_20150105_3.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,K834,MA21,K834,114.0
2015-451_20150105_4.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,BA47,I165,BA47,63.0
2015-451_20150105_5.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,MD56,SA93,SA93,164.0
2015-451_20150105_6.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,J267,SG64,SG64,98.0
2015-451_20150105_7.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,D646,SK47,D646,51.0
2015-451_20150105_8.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,B678,N409,B678,116.0
2015-451_20150105_9.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,AC23,SC77,SC77,46.0
2015-451_20150105_10.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,BG23,Y061,BG23,77.0
2015-451_20150105_11.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,K336,R685,K336,92.0
2015-451_20150105_12.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,D776,F401,F401,138.0
2015-451_20150105_13.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,G681,V306,V306,144.0
2015-451_20150105_14.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,BA65,L503,BA65,81.0
2015-451_20150105_15.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,K435,SL28,SL28,116.0
2015-451_20150105_16.0,2015-01-05,2015-01-05,Doha,Doha,,250,R32,0,hard,0,A596,G628,G628,93.0
2015-451_20150105_17.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,D643,SC77,D643,61.0
2015-451_20150105_18.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,BG23,K336,K336,83.0
2015-451_20150105_19.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,F401,V306,F401,78.0
2015-451_20150105_20.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,BA65,SL28,BA65,86.0
2015-451_20150105_21.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,BA98,G628,G628,65.0
2015-451_20150105_22.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,BA47,K834,BA47,58.0
2015-451_20150105_23.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,SA93,SG64,SA93,72.0
2015-451_20150105_24.0,2015-01-05,2015-01-06,Doha,Doha,,250,R16,0,hard,0,B678,D646,D646,83.0
2015-451_20150105_25.0,2015-01-05,2015-01-07,Doha,Doha,,250,QF,0,hard,0,D643,K336,K336,136.0
2015-451_20150105_26.0,2015-01-05,2015-01-07,Doha,Doha,,250,QF,0,hard,0,BA65,F401,F401,69.0
2015-451_20150105_27.0,2015-01-05,2015-01-07,Doha,Doha,,250,QF,0,hard,0,BA47,G628,BA47,58.0
2015-451_20150105_28.0,2015-01-05,2015-01-07,Doha,Doha,,250,QF,0,hard,0,D646,SA93,SA93,92.0
2015-451_20150105_29.0,2015-01-05,2015-01-08,Doha,Doha,,250,SF,0,hard,0,F401,K336,F401,152.0
2015-451_20150105_30.0,2015-01-05,2015-01-08,Doha,Doha,,250,SF,0,hard,0,BA47,SA93,BA47,73.0
2015-451_20150105_31.0,2015-01-05,2015-01-10,Doha,Doha,,250,F,0,hard,0,BA47,F401,F401,90.0
2015-891_20150105_1.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,CG80,H756,CG80,66.0
2015-891_20150105_2.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,D864,G476,G476,115.0
2015-891_20150105_3.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,I230,RB56,I230,81.0
2015-891_20150105_4.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,BH09,L797,BH09,96.0
2015-891_20150105_5.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,SF36,Y218,Y218,106.0
2015-891_20150105_6.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,MA30,R613,MA30,143.0
2015-891_20150105_7.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,BE90,V495,BE90,109.0
2015-891_20150105_8.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,PA97,V708,V708,67.0
2015-891_20150105_9.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,G710,H804,H804,134.0
2015-891_20150105_10.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,D616,L575,L575,80.0
2015-891_20150105_11.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,CD85,G892,CD85,60.0
2015-891_20150105_12.0,2015-01-05,2015-01-05,Chennai,Chennai,,250,R32,0,hard,0,F444,G967,G967,43.0
2015-891_20150105_13.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,CG80,W367,W367,71.0
2015-891_20150105_14.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,MA30,Y218,MA30,80.0
2015-891_20150105_15.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,BE90,GB88,GB88,116.0
2015-891_20150105_16.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,H804,V708,H804,126.0
2015-891_20150105_17.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,CD85,L575,L575,74.0
2015-891_20150105_18.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,BD06,G967,BD06,71.0
2015-891_20150105_19.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,G476,I230,G476,126.0
2015-891_20150105_20.0,2015-01-05,2015-01-06,Chennai,Chennai,,250,R16,0,hard,0,BH09,L397,BH09,86.0
2015-891_20150105_21.0,2015-01-05,2015-01-07,Chennai,Chennai,,250,QF,0,hard,0,MA30,W367,W367,86.0
2015-891_20150105_22.0,2015-01-05,2015-01-07,Chennai,Chennai,,250,QF,0,hard,0,GB88,H804,GB88,72.0
2015-891_20150105_23.0,2015-01-05,2015-01-07,Chennai,Chennai,,250,QF,0,hard,0,BD06,L575,BD06,109.0
2015-891_20150105_24.0,2015-01-05,2015-01-07,Chennai,Chennai,,250,QF,0,hard,0,BH09,G476,BH09,116.0
2015-891_20150105_25.0,2015-01-05,2015-01-08,Chennai,Chennai,,250,SF,0,hard,0,GB88,W367,W367,91.0
2015-891_20150105_26.0,2015-01-05,2015-01-08,Chennai,Chennai,,250,SF,0,hard,0,BD06,BH09,BH09,163.0
2015-891_20150105_27.0,2015-01-05,2015-01-10,Chennai,Chennai,,250,F,0,hard,0,BH09,W367,W367,70.0
2015-338_20150111_1.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,D683,SC77,D683,81.0
2015-338_20150111_2.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,K966,T840,T840,48.0
2015-338_20150111_3.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,A596,N289,A596,71.0
2015-338_20150111_4.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,BA98,ME05,BA98,55.0
2015-338_20150111_5.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,I165,K926,K926,88.0
2015-338_20150111_6.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,A479,C882,C882,95.0
2015-338_20150111_7.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,PD07,SA93,PD07,72.0
2015-338_20150111_8.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,J397,KE17,J397,122.0
2015-338_20150111_9.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,B896,MD56,MD56,74.0
2015-338_20150111_10.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,CA12,Q927,CA12,65.0
2015-338_20150111_11.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,G940,MA30,MA30,116.0
2015-338_20150111_12.0,2015-01-11,2015-01-11,Sydney,Sydney,,250,R32,0,hard,0,SF36,TA46,TA46,43.0
2015-338_20150111_13.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,D683,F510,D683,108.0
2015-338_20150111_14.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,C882,K926,K926,109.0
2015-338_20150111_15.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,B747,PD07,B747,91.0
2015-338_20150111_16.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,J397,MD56,MD56,126.0
2015-338_20150111_17.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,CA12,MA30,MA30,114.0
2015-338_20150111_18.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,K435,TA46,TA46,60.0
2015-338_20150111_19.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,A596,T840,T840,115.0
2015-338_20150111_20.0,2015-01-11,2015-01-12,Sydney,Sydney,,250,R16,0,hard,0,BA98,GB88,BA98,66.0
2015-338_20150111_21.0,2015-01-11,2015-01-13,Sydney,Sydney,,250,QF,0,hard,0,D683,K926,K926,116.0
2015-338_20150111_22.0,2015-01-11,2015-01-13,Sydney,Sydney,,250,QF,0,hard,0,B747,MD56,MD56,90.0
2015-338_20150111_23.0,2015-01-11,2015-01-13,Sydney,Sydney,,250,QF,0,hard,0,MA30,TA46,MA30,103.0
2015-338_20150111_24.0,2015-01-11,2015-01-13,Sydney,Sydney,,250,QF,0,hard,0,BA98,T840,T840,128.0
2015-338_20150111_25.0,2015-01-11,2015-01-14,Sydney,Sydney,,250,SF,0,hard,0,K926,MD56,K926,102.0
2015-338_20150111_26.0,2015-01-11,2015-01-14,Sydney,Sydney,,250,SF,0,hard,0,MA30,T840,T840,64.0
2015-338_20150111_27.0,2015-01-11,2015-01-16,Sydney,Sydney,,250,F,0,hard,0,K926,T840,T840,64.0
2015-301_20150112_1.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,G892,V576,V576,125.0
2015-301_20150112_2.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,G476,SM37,SM37,100.0
2015-301_20150112_3.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,SC47,Y124,Y124,97.0
2015-301_20150112_4.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,BD20,V708,V708,95.0
2015-301_20150112_5.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,L503,R772,R772,81.0
2015-301_20150112_6.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,L575,MA21,L575,104.0
2015-301_20150112_7.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,D874,ME82,ME82,53.0
2015-301_20150112_8.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,F444,SF89,F444,74.0
2015-301_20150112_9.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,D750,G725,D750,78.0
2015-301_20150112_10.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,J386,SH90,J386,89.0
2015-301_20150112_11.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,CD85,CG80,CD85,72.0
2015-301_20150112_12.0,2015-01-12,2015-01-12,Auckland,Auckland,,250,R32,0,hard,0,SL28,TB69,SL28,118.0
2015-301_20150112_13.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,PF39,V576,PF39,73.0
2015-301_20150112_14.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,L575,R772,R772,82.0
2015-301_20150112_15.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,BD06,ME82,ME82,40.0
2015-301_20150112_16.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,D750,F444,F444,71.0
2015-301_20150112_17.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,CD85,J386,J386,117.0
2015-301_20150112_18.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,A678,SL28,A678,90.0
2015-301_20150112_19.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,SM37,Y124,Y124,86.0
2015-301_20150112_20.0,2015-01-12,2015-01-13,Auckland,Auckland,,250,R16,0,hard,0,G858,V708,V708,94.0
2015-301_20150112_21.0,2015-01-12,2015-01-14,Auckland,Auckland,,250,QF,0,hard,0,PF39,R772,PF39,63.0
2015-301_20150112_22.0,2015-01-12,2015-01-14,Auckland,Auckland,,250,QF,0,hard,0,F444,ME82,ME82,56.0
2015-301_20150112_23.0,2015-01-12,2015-01-14,Auckland,Auckland,,250,QF,0,hard,0,A678,J386,A678,97.0
2015-301_20150112_24.0,2015-01-12,2015-01-14,Auckland,Auckland,,250,QF,0,hard,0,V708,Y124,V708,61.0
2015-301_20150112_25.0,2015-01-12,2015-01-15,Auckland,Auckland,,250,SF,0,hard,0,ME82,PF39,ME82,113.0
2015-301_20150112_26.0,2015-01-12,2015-01-15,Auckland,Auckland,,250,SF,0,hard,0,A678,V708,V708,89.0
2015-301_20150112_27.0,2015-01-12,2015-01-17,Auckland,Auckland,,250,F,0,hard,0,ME82,V708,V708,67.0
2015-580_20150119_1.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BH09,D643,D643,109.0
2015-580_20150119_2.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,ME82,RA51,ME82,138.0
2015-580_20150119_3.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,J397,MI01,J397,176.0
2015-580_20150119_4.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,MC65,PF39,MC65,168.0
2015-580_20150119_5.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,B747,B896,B896,164.0
2015-580_20150119_6.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,H432,Z272,H432,140.0
2015-580_20150119_7.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,PC68,Y124,Y124,133.0
2015-580_20150119_8.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,ME89,R975,R975,126.0
2015-580_20150119_9.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,K771,W367,W367,89.0
2015-580_20150119_10.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,A596,CA99,CA99,124.0
2015-580_20150119_11.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,G806,N289,N289,113.0
2015-580_20150119_12.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,KB54,R772,KB54,152.0
2015-580_20150119_13.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BC65,C882,BC65,100.0
2015-580_20150119_14.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,D801,L503,L503,87.0
2015-580_20150119_15.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,PD07,Q927,PD07,183.0
2015-580_20150119_16.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,G476,G967,G476,143.0
2015-580_20150119_17.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,F510,G892,G892,145.0
2015-580_20150119_18.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BD20,F401,F401,145.0
2015-580_20150119_19.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,L987,SC77,SC77,211.0
2015-580_20150119_20.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,G710,R612,G710,124.0
2015-580_20150119_21.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,H756,SD32,SD32,83.0
2015-580_20150119_22.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,G725,H442,G725,87.0
2015-580_20150119_23.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,SC47,Y218,SC47,207.0
2015-580_20150119_24.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,E831,J386,J386,110.0
2015-580_20150119_25.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,D646,SG64,D646,172.0
2015-580_20150119_26.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,A479,N552,N552,127.0
2015-580_20150119_27.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BA47,F444,BA47,114.0
2015-580_20150119_28.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,E224,M762,M762,87.0
2015-580_20150119_29.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,T840,V708,T840,126.0
2015-580_20150119_30.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,MD56,MH30,MD56,101.0
2015-580_20150119_31.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,K435,M850,K435,85.0
2015-580_20150119_32.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,K839,TA46,TA46,169.0
2015-580_20150119_33.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,G940,KB05,G940,111.0
2015-580_20150119_34.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,V306,W503,V306,162.0
2015-580_20150119_35.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,G858,KD46,KD46,247.0
2015-580_20150119_36.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,A678,SM37,A678,215.0
2015-580_20150119_37.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BE90,SF36,BE90,198.0
2015-580_20150119_38.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,D994,K834,D994,225.0
2015-580_20150119_39.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,B884,G628,G628,113.0
2015-580_20150119_40.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,D750,R685,R685,197.0
2015-580_20150119_41.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,SC56,SL28,SC56,208.0
2015-580_20150119_42.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,SF62,SM09,SF62,139.0
2015-580_20150119_43.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,N409,Y061,N409,110.0
2015-580_20150119_44.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BF55,MC10,MC10,133.0
2015-580_20150119_45.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,I186,W373,I186,127.0
2015-580_20150119_46.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,K596,ME05,ME05,208.0
2015-580_20150119_47.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,SH90,TC61,SH90,148.0
2015-580_20150119_48.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,I230,K966,K966,129.0
2015-580_20150119_49.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,GB88,R368,GB88,172.0
2015-580_20150119_50.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,B837,G681,B837,217.0
2015-580_20150119_51.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,G585,L797,L797,206.0
2015-580_20150119_52.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BA65,D875,D875,69.0
2015-580_20150119_53.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,R419,R613,R613,20.0
2015-580_20150119_54.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,J267,K926,J267,184.0
2015-580_20150119_55.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,D874,KE17,KE17,188.0
2015-580_20150119_56.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,H804,LC12,H804,161.0
2015-580_20150119_57.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BE54,K336,K336,93.0
2015-580_20150119_58.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,CA12,CG80,CA12,164.0
2015-580_20150119_59.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,I165,SA93,SA93,171.0
2015-580_20150119_60.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BA98,MA21,BA98,144.0
2015-580_20150119_61.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,F324,L575,F324,113.0
2015-580_20150119_62.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,CD85,MA30,MA30,143.0
2015-580_20150119_63.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,BD06,TB69,BD06,179.0
2015-580_20150119_64.0,2015-01-19,2015-01-19,Australian Open,Australian Open,,G,R128,1,hard,0,KB09,L397,L397,194.0
2015-580_20150119_65.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,D643,KB54,D643,84.0
2015-580_20150119_66.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,SC47,V306,V306,116.0
2015-580_20150119_67.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,H804,I186,I186,142.0
2015-580_20150119_68.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,BD06,MA30,MA30,153.0
2015-580_20150119_69.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,L397,ME82,L397,158.0
2015-580_20150119_70.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,J397,MC65,J397,187.0
2015-580_20150119_71.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,B896,H432,B896,182.0
2015-580_20150119_72.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,R975,Y124,R975,102.0
2015-580_20150119_73.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,CA99,W367,W367,136.0
2015-580_20150119_74.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,BC65,N289,N289,140.0
2015-580_20150119_75.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,L503,PD07,PD07,215.0
2015-580_20150119_76.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,G476,G892,G476,113.0
2015-580_20150119_77.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,F401,SC77,F401,135.0
2015-580_20150119_78.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,G710,SD32,SD32,136.0
2015-580_20150119_79.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,G725,J386,J386,118.0
2015-580_20150119_80.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,D646,N552,N552,167.0
2015-580_20150119_81.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,BA47,M762,BA47,123.0
2015-580_20150119_82.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,MD56,T840,T840,148.0
2015-580_20150119_83.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,K435,TA46,TA46,185.0
2015-580_20150119_84.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,G940,KD46,G940,173.0
2015-580_20150119_85.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,A678,BE90,A678,107.0
2015-580_20150119_86.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,D994,G628,G628,116.0
2015-580_20150119_87.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,R685,SC56,SC56,178.0
2015-580_20150119_88.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,N409,SF62,N409,252.0
2015-580_20150119_89.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,MC10,ME05,MC10,102.0
2015-580_20150119_90.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,K966,SH90,SH90,151.0
2015-580_20150119_91.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,B837,GB88,B837,152.0
2015-580_20150119_92.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,D875,L797,D875,169.0
2015-580_20150119_93.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,J267,R613,J267,176.0
2015-580_20150119_94.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,K336,KE17,KE17,140.0
2015-580_20150119_95.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,CA12,SA93,SA93,152.0
2015-580_20150119_96.0,2015-01-19,2015-01-20,Australian Open,Australian Open,,G,R64,1,hard,0,BA98,F324,F324,129.0
2015-580_20150119_97.0,2015-01-19,2015-01-21,Australian Open,Australian Open,,G,R32,1,hard,0,B896,R975,R975,101.0
2015-580_20150119_98.0,2015-01-19,2015-01-21,Australian Open,Australian Open,,G,R32,1,hard,0,N289,W367,W367,109.0
